OPPORTUNITY_ID,ACCOUNT_NAME,LEAD_SOURCE_CAMPAIGN,STAGE,AMOUNT_USD,CREATED_DATE,CLOSE_DATE,BUSINESS_GROUP,REGION
OPP-c127593d,Hawkins LLC,CMP-140,Negotiation,322230.36,2023-05-16,,HCBG,LATAM
OPP-71ecd57d,Soto PLC,CMP-190,Closed Lost,231507.21,2024-06-17,2024-07-27,CBG,NA
OPP-1109a5b7,Miller Group,CMP-217,Closed Lost,250581.82,2024-02-27,2024-04-05,TEBG,NA
OPP-36a585b5,Rivera and Sons,CMP-217,Closed Lost,251379.59,2024-03-08,2024-04-17,TEBG,NA
OPP-892ce6de,Howard Inc,CMP-217,Closed Lost,255523.35,2024-02-29,2024-03-25,TEBG,NA
OPP-fe52c618,Bowman-Singh,CMP-217,Closed Lost,230131.54,2024-03-08,2024-04-16,TEBG,NA
OPP-f8d4ae05,Page Ltd,CMP-118,Closed Won,446747.45,2020-03-05,2020-04-02,TEBG,NA
OPP-36394f10,"Joyce, Miles and Peterson",CMP-118,Closed Won,327450.3,2020-02-26,2020-03-21,TEBG,NA
OPP-8bbe0692,Terry-Elliott,CMP-118,Closed Lost,343820.79,2020-03-02,2020-03-22,TEBG,NA
OPP-0121bbe2,"Acevedo, Solomon and Black",CMP-118,Closed Won,210504.36,2020-03-05,2020-03-21,TEBG,NA
OPP-9f0ab54e,Glover Ltd,CMP-118,Closed Won,269880.86,2020-02-26,2020-03-12,TEBG,NA
OPP-82be7c21,Thomas-Baker,CMP-118,Closed Won,399038.58,2020-03-04,2020-03-28,TEBG,NA
OPP-4a03aa08,Best Inc,CMP-118,Closed Won,282689.67,2020-03-02,2020-03-19,TEBG,NA
OPP-68d09107,Roy-Jones,CMP-181,Negotiation,153053.41,2021-10-12,,SIBG,LATAM
OPP-204d9d40,Watkins PLC,CMP-181,Negotiation,122965.14,2021-10-06,,SIBG,LATAM
OPP-36d90216,"Gentry, Sims and Vargas",CMP-237,Closed Won,218267.92,2023-10-21,2023-11-17,SIBG,APAC
OPP-88245a01,Hunt-Obrien,CMP-171,Negotiation,221298.37,2024-03-27,,SIBG,LATAM
OPP-4640eaaf,Mckenzie and Sons,CMP-230,Closed Won,248628.71,2020-11-09,2020-12-11,CBG,LATAM
OPP-f62ff2d5,"Lang, Hamilton and Owens",CMP-230,Closed Lost,335344.85,2020-11-08,2020-12-07,CBG,LATAM
OPP-bb532d39,"Richardson, Mcbride and Allen",CMP-230,Closed Lost,181843.32,2020-11-05,2020-12-09,CBG,LATAM
OPP-a9fba94e,"Watts, Dixon and Elliott",CMP-230,Closed Won,209058.58,2020-11-14,2020-12-18,CBG,LATAM
OPP-33f4cb30,Rodgers-Dodson,CMP-119,Closed Won,227422.45,2023-08-22,2023-09-18,TEBG,EMEA
OPP-e9e1fc87,"Smith, Cook and Carter",CMP-119,Closed Won,248156.21,2023-08-18,2023-09-05,TEBG,EMEA
OPP-d7b7cfdb,Bell and Sons,CMP-119,Negotiation,289392.57,2023-08-21,,TEBG,EMEA
OPP-f6c835db,Cole-Anderson,CMP-119,Closed Won,295021.99,2023-08-22,2023-09-12,TEBG,EMEA
OPP-77720fe8,Gray and Sons,CMP-119,Closed Lost,256461.9,2023-08-22,2023-09-06,TEBG,EMEA
OPP-d03ce3a3,"Glover, Meyers and Mckenzie",CMP-203,Closed Won,190307.18,2022-03-11,2022-04-06,HCBG,LATAM
OPP-916d8dba,"Pham, Christensen and Roberts",CMP-203,Closed Lost,225959.96,2022-03-05,2022-04-02,HCBG,LATAM
OPP-1f474ea1,"Anderson, Becker and Green",CMP-203,Closed Lost,318878.33,2022-03-01,2022-04-12,HCBG,LATAM
OPP-ebfed67f,"Elliott, Baxter and Bass",CMP-121,Closed Won,247831.08,2022-02-09,2022-03-02,SIBG,APAC
OPP-0cbd932c,Anderson Group,CMP-121,Closed Won,444656.13,2022-02-16,2022-03-11,SIBG,APAC
OPP-0f4bebae,Williams and Sons,CMP-121,Closed Won,297025.88,2022-02-11,2022-03-10,SIBG,APAC
OPP-d3df3da4,Walker Inc,CMP-121,Closed Lost,258785.96,2022-02-12,2022-02-27,SIBG,APAC
OPP-72f96fe7,"Mcdonald, King and Scott",CMP-121,Closed Lost,317858.48,2022-02-06,2022-02-20,SIBG,APAC
OPP-f96aff9b,"Hayden, Estrada and Gutierrez",CMP-121,Closed Won,398081.25,2022-02-13,2022-03-06,SIBG,APAC
OPP-a7a45f33,Hernandez-Thompson,CMP-121,Closed Won,286253.31,2022-02-13,2022-03-02,SIBG,APAC
OPP-380e0d09,Dixon-Rodgers,CMP-121,Closed Won,375736.58,2022-02-16,2022-03-04,SIBG,APAC
OPP-d16ac25a,Fisher-Garcia,CMP-121,Closed Won,288161.57,2022-02-07,2022-02-28,SIBG,APAC
OPP-7cf4c9a8,"Ortiz, Elliott and Wiley",CMP-121,Closed Won,238980.85,2022-02-11,2022-02-25,SIBG,APAC
OPP-8fd8d886,Juarez Group,CMP-121,Closed Won,340658.45,2022-02-09,2022-03-01,SIBG,APAC
OPP-d4fffc41,Davenport-Kelly,CMP-121,Closed Won,294714.67,2022-02-07,2022-03-05,SIBG,APAC
OPP-8b23964a,Wallace Ltd,CMP-228,Closed Won,194962.79,2020-10-09,2020-11-13,SIBG,LATAM
OPP-8ca7998f,"Curtis, Perry and Davis",CMP-228,Closed Won,214179.05,2020-10-02,2020-10-17,SIBG,LATAM
OPP-79d99c04,"Davis, Robertson and Malone",CMP-228,Closed Lost,275527.63,2020-10-02,2020-10-26,SIBG,LATAM
OPP-e3c092ba,Chandler Group,CMP-228,Closed Won,230782.26,2020-10-09,2020-11-10,SIBG,LATAM
OPP-25f24578,"Anderson, Banks and Bailey",CMP-228,Closed Won,175173.45,2020-10-09,2020-10-25,SIBG,LATAM
OPP-78302a2f,Rodriguez LLC,CMP-228,Closed Won,261467.93,2020-10-09,2020-10-29,SIBG,LATAM
OPP-580ac632,Young-Phelps,CMP-228,Closed Won,244864.9,2020-10-08,2020-11-06,SIBG,LATAM
OPP-25d36a1c,Delacruz-Marquez,CMP-119,Closed Won,254606.8,2023-08-29,2023-09-15,TEBG,EMEA
OPP-a5d43b3b,"Anderson, Brown and Thomas",CMP-119,Closed Won,309343.87,2023-09-02,2023-09-16,TEBG,EMEA
OPP-d5ab1edb,Mason LLC,CMP-119,Closed Won,230806.01,2023-08-29,2023-09-16,TEBG,EMEA
OPP-cd197d0a,Montgomery-Reese,CMP-119,Closed Won,352185.6,2023-09-06,2023-09-22,TEBG,EMEA
OPP-3c1f9f90,Perez Inc,CMP-119,Closed Lost,353516.71,2023-08-30,2023-09-26,TEBG,EMEA
OPP-aba0fbbe,Shea-Perry,CMP-119,Closed Won,204346.86,2023-08-30,2023-09-17,TEBG,EMEA
OPP-00ee9f5d,"Cruz, Rios and King",CMP-119,Closed Won,251459.76,2023-09-02,2023-09-20,TEBG,EMEA
OPP-fdd9886e,Johnston-Carter,CMP-131,Closed Won,336417.5,2022-01-23,2022-03-04,CBG,NA
OPP-595097e5,Smith-Lynn,CMP-155,Closed Won,138047.64,2024-08-18,2024-10-09,CBG,NA
OPP-2a7f571e,Hicks-Gomez,CMP-238,Closed Won,271531.29,2024-05-19,2024-06-17,HCBG,LATAM
OPP-bbce52e9,"Dawson, Marshall and Cummings",CMP-238,Closed Won,234410.02,2024-05-21,2024-06-04,HCBG,LATAM
OPP-7f6f3c14,Gamble Group,CMP-238,Closed Won,151162.05,2024-05-22,2024-06-22,HCBG,LATAM
OPP-99da929f,Ferguson LLC,CMP-238,Closed Lost,254556.36,2024-05-15,2024-06-02,HCBG,LATAM
OPP-8f1c40c6,Smith Ltd,CMP-238,Closed Won,335885.74,2024-05-12,2024-06-05,HCBG,LATAM
OPP-e166d792,Lopez Ltd,CMP-238,Closed Won,299461.02,2024-05-10,2024-05-24,HCBG,LATAM
OPP-071e0482,Bradley-Delgado,CMP-238,Closed Won,227284.69,2024-05-20,2024-06-18,HCBG,LATAM
OPP-647a9c1f,"Smith, Anderson and Cook",CMP-238,Closed Lost,403286.87,2024-05-15,2024-06-08,HCBG,LATAM
OPP-99f66235,"Gonzalez, Gross and Marsh",CMP-238,Closed Won,159238.15,2024-05-10,2024-06-12,HCBG,LATAM
OPP-5ae99a13,Castro LLC,CMP-238,Closed Won,446944.97,2024-05-10,2024-06-08,HCBG,LATAM
OPP-06b6bd87,Harrington PLC,CMP-238,Closed Lost,122875.03,2024-05-19,2024-06-03,HCBG,LATAM
OPP-55d39708,Tran and Sons,CMP-238,Closed Lost,153765.19,2024-05-20,2024-06-20,HCBG,LATAM
OPP-22e4d34c,"Navarro, Flores and Warner",CMP-238,Closed Won,298773.7,2024-05-14,2024-05-30,HCBG,LATAM
OPP-7c436630,"Cervantes, Woods and Hughes",CMP-227,Closed Won,209506.11,2024-08-24,2024-10-20,CBG,LATAM
OPP-28d0304a,Davenport LLC,CMP-199,Closed Lost,283297.73,2021-02-05,2021-03-19,CBG,APAC
OPP-85e6cef9,"Clements, Smith and Brown",CMP-199,Negotiation,183154.3,2021-02-04,,CBG,APAC
OPP-64c1bc18,"Harris, Montes and Page",CMP-199,Closed Lost,368590.91,2021-02-11,2021-03-15,CBG,APAC
OPP-a4e5d90f,Brown-Barnes,CMP-180,Negotiation,172115.63,2022-04-18,,CBG,LATAM
OPP-bd50cb75,"Gates, Yang and Stewart",CMP-180,Closed Lost,193243.62,2022-04-27,2022-06-06,CBG,LATAM
OPP-947ba3b3,Barnes Inc,CMP-118,Closed Won,226283.06,2020-03-09,2020-03-27,TEBG,NA
OPP-8543e218,"Brown, Bass and Bailey",CMP-118,Closed Won,171982.83,2020-03-06,2020-03-29,TEBG,NA
OPP-222d8424,Forbes-Johnson,CMP-118,Closed Lost,228972.59,2020-03-07,2020-03-29,TEBG,NA
OPP-7bdb7657,Smith-Wilson,CMP-118,Closed Won,267047.38,2020-03-11,2020-04-02,TEBG,NA
OPP-c53c2c89,Bowman-Mcdonald,CMP-118,Closed Won,415348.6,2020-03-06,2020-03-25,TEBG,NA
OPP-2260bff4,George-Rojas,CMP-118,Closed Won,338659.26,2020-03-11,2020-04-02,TEBG,NA
OPP-69b33399,Miller-Hernandez,CMP-118,Closed Won,227826.34,2020-03-17,2020-04-01,TEBG,NA
OPP-4ca2d829,Fernandez-Whitehead,CMP-118,Closed Won,365511.19,2020-03-17,2020-04-11,TEBG,NA
OPP-abcd5449,Jennings LLC,CMP-118,Closed Won,181010.2,2020-03-07,2020-03-26,TEBG,NA
OPP-066cd4d7,Sullivan-Becker,CMP-118,Closed Won,257003.02,2020-03-13,2020-03-31,TEBG,NA
OPP-df3e9a20,Smith-Ortega,CMP-109,Closed Won,188261.1,2021-09-02,2021-10-12,SIBG,EMEA
OPP-39936258,"Cruz, Foster and Thomas",CMP-109,Closed Won,156054.83,2021-09-04,2021-10-16,SIBG,EMEA
OPP-ca5da78c,Robinson Group,CMP-137,Closed Won,292237.75,2021-04-13,2021-04-30,TEBG,LATAM
OPP-99465a8f,Shaw Inc,CMP-137,Closed Won,243414.18,2021-04-17,2021-05-11,TEBG,LATAM
OPP-85c4aa03,Moore PLC,CMP-137,Closed Lost,230048.48,2021-04-09,2021-05-07,TEBG,LATAM
OPP-bd89e15a,Burgess-Marshall,CMP-137,Closed Won,250969.33,2021-04-14,2021-04-28,TEBG,LATAM
OPP-4492b63a,Rios LLC,CMP-137,Closed Lost,227726.2,2021-04-18,2021-05-09,TEBG,LATAM
OPP-881e421b,Lopez-Duffy,CMP-235,Negotiation,203545.01,2020-11-08,,HCBG,LATAM
OPP-d2e1e9dc,"Young, Calderon and Francis",CMP-156,Negotiation,319601.19,2020-09-14,,CBG,EMEA
OPP-14be4e66,Daniels-Frank,CMP-156,Negotiation,248438.11,2020-09-14,,CBG,EMEA
OPP-282dd54a,Soto-Warner,CMP-167,Closed Won,245412.1,2023-11-16,2023-11-30,HCBG,LATAM
OPP-85a15e41,Elliott-Thompson,CMP-167,Negotiation,277038.87,2023-11-24,,HCBG,LATAM
OPP-cd43e5cc,Zimmerman and Sons,CMP-167,Closed Won,189190.13,2023-11-18,2023-12-11,HCBG,LATAM
OPP-132d5fdd,"Juarez, Olson and Jones",CMP-167,Closed Lost,236815.58,2023-11-14,2023-12-15,HCBG,LATAM
OPP-de82b93b,Sandoval and Sons,CMP-167,Closed Won,244280.62,2023-11-17,2023-12-01,HCBG,LATAM
OPP-39020a74,"Branch, Reeves and Garza",CMP-167,Closed Won,214779.85,2023-11-16,2023-12-19,HCBG,LATAM
OPP-ab005b2a,Benson Ltd,CMP-167,Closed Lost,181928.53,2023-11-24,2023-12-25,HCBG,LATAM
OPP-a1fb64aa,Hernandez-Vasquez,CMP-167,Closed Won,234451.58,2023-11-15,2023-12-04,HCBG,LATAM
OPP-6d1c0256,Rodriguez-Robinson,CMP-167,Closed Won,218426.01,2023-11-14,2023-12-15,HCBG,LATAM
OPP-1372772d,Jimenez-Parker,CMP-167,Negotiation,228781.15,2023-11-13,,HCBG,LATAM
OPP-fed0cf9c,Hernandez Inc,CMP-167,Closed Won,268561.28,2023-11-16,2023-12-18,HCBG,LATAM
OPP-075415a8,Powell-Jackson,CMP-167,Closed Won,510862.43,2023-11-19,2023-12-15,HCBG,LATAM
OPP-3bd3c776,"Watson, Blevins and Meyer",CMP-131,Closed Won,204693.76,2021-12-15,2022-01-10,CBG,NA
OPP-ed59e2fe,Meyer Group,CMP-213,Closed Lost,119243.79,2021-12-04,2022-01-08,CBG,EMEA
OPP-696bc7af,Martinez-Price,CMP-130,Closed Won,221094.02,2022-07-16,2022-08-10,HCBG,NA
OPP-970eac3f,Wagner-Robinson,CMP-209,Closed Won,167758.21,2022-10-01,2022-11-08,HCBG,LATAM
OPP-86437719,Young Inc,CMP-131,Closed Lost,305038.56,2022-01-06,2022-02-08,CBG,NA
OPP-dd639e93,Reynolds LLC,CMP-131,Closed Lost,365079.53,2022-01-08,2022-02-06,CBG,NA
OPP-ef47c448,Clark Ltd,CMP-131,Negotiation,206265.08,2022-01-08,,CBG,NA
OPP-8cf27d80,Kennedy Ltd,CMP-131,Closed Lost,274300.51,2022-01-08,2022-02-12,CBG,NA
OPP-d80b9403,Alvarez-Dean,CMP-131,Closed Won,254395.6,2022-01-06,2022-02-13,CBG,NA
OPP-8c12f86a,James PLC,CMP-131,Negotiation,194630.32,2021-12-29,,CBG,NA
OPP-c1dc9de0,Wheeler Group,CMP-131,Closed Lost,187570.42,2022-01-04,2022-02-04,CBG,NA
OPP-ba72077c,Mcclure-Johnson,CMP-223,Closed Won,308943.3,2023-11-16,2023-12-19,TEBG,APAC
OPP-e22e06b6,Clark-Myers,CMP-223,Closed Won,178637.59,2023-11-25,2023-12-19,TEBG,APAC
OPP-88c0bdf1,"Adams, Carrillo and Werner",CMP-223,Closed Won,157224.12,2023-11-15,2023-12-11,TEBG,APAC
OPP-ff2ed754,Duncan-Bailey,CMP-223,Closed Won,371387.44,2023-11-18,2023-12-15,TEBG,APAC
OPP-b1d35d95,Jacobs-Gould,CMP-223,Closed Won,212834.34,2023-11-25,2023-12-28,TEBG,APAC
OPP-0d9080d6,Stewart Ltd,CMP-223,Closed Lost,372458.32,2023-11-17,2023-12-07,TEBG,APAC
OPP-adfa944c,"Johnson, Morgan and Morris",CMP-223,Closed Lost,227258.89,2023-11-25,2023-12-16,TEBG,APAC
OPP-161fbd91,Vargas-Vance,CMP-223,Closed Won,254532.11,2023-11-19,2023-12-16,TEBG,APAC
OPP-9c4eb005,Wilson-Ramirez,CMP-223,Closed Lost,322251.77,2023-11-16,2023-12-06,TEBG,APAC
OPP-7475ab17,Pearson and Sons,CMP-223,Closed Won,163648.08,2023-11-14,2023-12-04,TEBG,APAC
OPP-e6619a70,Wiley-Nielsen,CMP-223,Negotiation,293958.33,2023-11-23,,TEBG,APAC
OPP-ff001115,White-Green,CMP-223,Negotiation,242316.47,2023-11-18,,TEBG,APAC
OPP-20547f0b,"Galloway, Torres and Parrish",CMP-243,Closed Won,211982.85,2021-07-22,2021-08-12,HCBG,LATAM
OPP-a695f8d7,Nelson-Murray,CMP-243,Closed Lost,263335.35,2021-07-17,2021-08-23,HCBG,LATAM
OPP-9ed68fe8,Harrington-Dunn,CMP-243,Closed Lost,146381.87,2021-07-23,2021-08-14,HCBG,LATAM
OPP-c9ae3687,Hobbs-Harris,CMP-145,Negotiation,248743.7,2023-04-07,,HCBG,APAC
OPP-1cb67806,"Taylor, Wolf and Jones",CMP-145,Closed Lost,215865.1,2023-04-02,2023-04-24,HCBG,APAC
OPP-1f387a22,Stone-Watson,CMP-238,Closed Won,352997.43,2024-04-28,2024-05-31,HCBG,LATAM
OPP-d9c45744,"Kim, Richards and Wright",CMP-238,Closed Won,283732.54,2024-04-28,2024-05-27,HCBG,LATAM
OPP-d51f4589,Johnson-Thornton,CMP-238,Closed Won,363115.52,2024-04-20,2024-05-23,HCBG,LATAM
OPP-e07e3c20,"Castro, Collins and Estrada",CMP-238,Closed Won,267431.71,2024-04-22,2024-05-07,HCBG,LATAM
OPP-a73ffa5a,Martin Group,CMP-238,Closed Won,206929.26,2024-04-30,2024-05-17,HCBG,LATAM
OPP-c5cc9b36,Sims Ltd,CMP-238,Closed Won,267100.94,2024-04-29,2024-06-01,HCBG,LATAM
OPP-1554f292,Everett-Thompson,CMP-165,Closed Lost,155165.96,2022-03-06,2022-04-13,CBG,APAC
OPP-d0ebbcb4,Acosta Ltd,CMP-178,Closed Won,210338.12,2020-11-25,2020-12-22,TEBG,APAC
OPP-dddedeb2,"Mccormick, Zavala and Reese",CMP-178,Closed Won,214778.55,2020-11-25,2020-12-19,TEBG,APAC
OPP-c05580ac,Nash-Martin,CMP-178,Closed Lost,241252.81,2020-11-18,2020-12-15,TEBG,APAC
OPP-7946c90a,Kelly Ltd,CMP-178,Closed Won,255974.84,2020-11-17,2020-12-02,TEBG,APAC
OPP-dd38788b,Calhoun Inc,CMP-178,Closed Lost,357640.67,2020-11-15,2020-12-02,TEBG,APAC
OPP-c65427de,"Soto, Larson and Thomas",CMP-178,Closed Won,208399.03,2020-11-24,2020-12-21,TEBG,APAC
OPP-6d75abeb,Maldonado-Zimmerman,CMP-178,Closed Won,324538.89,2020-11-16,2020-12-12,TEBG,APAC
OPP-e7f66b2e,Adams PLC,CMP-153,Closed Won,198958.48,2020-09-24,2020-10-14,SIBG,APAC
OPP-ee5ea396,King-Murphy,CMP-153,Closed Lost,166125.53,2020-09-19,2020-10-04,SIBG,APAC
OPP-acc6e901,Hudson-King,CMP-153,Closed Won,231255.77,2020-09-23,2020-10-15,SIBG,APAC
OPP-55979c0a,Taylor-Thompson,CMP-153,Closed Won,252066.62,2020-09-22,2020-10-14,SIBG,APAC
OPP-191ae0a1,Holt-Lowe,CMP-153,Closed Won,290644.62,2020-09-23,2020-10-15,SIBG,APAC
OPP-d4290061,"Holland, Scott and Love",CMP-153,Closed Won,250603.3,2020-09-18,2020-10-07,SIBG,APAC
OPP-6805f1ed,Jimenez and Sons,CMP-106,Closed Lost,185323.68,2023-11-03,2023-11-29,TEBG,APAC
OPP-c5033179,Porter and Sons,CMP-106,Closed Won,154012.19,2023-11-07,2023-11-24,TEBG,APAC
OPP-f4774b9e,Armstrong LLC,CMP-106,Closed Won,221050.56,2023-11-03,2023-11-27,TEBG,APAC
OPP-49d17c8a,Ray-Harrison,CMP-106,Closed Won,313558.95,2023-11-02,2023-11-17,TEBG,APAC
OPP-247c9d40,Parker-Clark,CMP-106,Closed Won,295325.79,2023-11-10,2023-12-04,TEBG,APAC
OPP-bcb382b1,Cox-Simpson,CMP-106,Closed Won,402719.47,2023-11-07,2023-11-21,TEBG,APAC
OPP-9d1f7596,Jones-Taylor,CMP-205,Closed Won,339355.06,2020-11-07,2020-11-28,TEBG,EMEA
OPP-964c5411,Hill-Reyes,CMP-205,Closed Won,292642.85,2020-11-13,2020-12-07,TEBG,EMEA
OPP-17ba4d26,Reese-Kennedy,CMP-205,Closed Won,268124.59,2020-11-05,2020-11-21,TEBG,EMEA
OPP-acb07e39,Barajas and Sons,CMP-205,Closed Lost,207449.03,2020-11-03,2020-11-22,TEBG,EMEA
OPP-27913868,Ortiz-Tran,CMP-116,Closed Won,322408.58,2022-09-19,2022-10-22,CBG,NA
OPP-df0712b7,"Bauer, Gonzalez and Mccarthy",CMP-116,Closed Lost,263647.64,2022-09-23,2022-10-28,CBG,NA
OPP-276d70d1,"Kennedy, Barry and Moyer",CMP-116,Closed Won,236481.67,2022-09-16,2022-10-15,CBG,NA
OPP-5095d0b9,"Ramirez, Castillo and Sanchez",CMP-116,Closed Won,223435.44,2022-09-23,2022-10-15,CBG,NA
OPP-1dfdfeff,"Brown, Esparza and Hunter",CMP-116,Closed Won,288121.02,2022-09-21,2022-10-13,CBG,NA
OPP-c4f29f96,Chapman-Rhodes,CMP-116,Closed Lost,155229.37,2022-09-20,2022-10-19,CBG,NA
OPP-4677e5f4,Simmons-Reyes,CMP-116,Closed Lost,173106.26,2022-09-27,2022-10-12,CBG,NA
OPP-8b296d44,Anderson-Pierce,CMP-206,Closed Won,160864.26,2024-03-12,2024-04-16,HCBG,EMEA
OPP-aad8dab6,"Hernandez, Rodriguez and Mcknight",CMP-206,Closed Won,343250.59,2024-03-14,2024-04-01,HCBG,EMEA
OPP-fccfcb0f,Walker LLC,CMP-142,Closed Won,150358.09,2021-11-11,2021-12-22,HCBG,APAC
OPP-cd742b8a,Sullivan Inc,CMP-142,Closed Won,191476.85,2021-11-11,2021-12-08,HCBG,APAC
OPP-d2caece9,Rosario-Mcgee,CMP-142,Closed Lost,290752.14,2021-10-29,2021-12-03,HCBG,APAC
OPP-db13b88c,Hunt-Marks,CMP-138,Closed Won,170860.36,2023-02-08,2023-03-03,SIBG,APAC
OPP-0dea7876,"Singh, Davis and Larsen",CMP-138,Negotiation,279969.81,2023-01-31,,SIBG,APAC
OPP-1ded61be,Heath PLC,CMP-155,Closed Won,253287.15,2024-06-23,2024-08-16,CBG,NA
OPP-fb09dc9a,Smith-Scott,CMP-145,Closed Lost,298600.85,2023-02-07,2023-03-18,HCBG,APAC
OPP-9aecd0b7,"Marquez, Key and Shields",CMP-145,Closed Lost,157085.27,2023-02-03,2023-03-03,HCBG,APAC
OPP-66714c74,"Parker, Bass and Potts",CMP-145,Closed Lost,228720.91,2023-02-07,2023-03-08,HCBG,APAC
OPP-92aab45e,"Martin, Davis and King",CMP-236,Closed Won,200935.24,2022-12-27,2023-02-21,SIBG,APAC
OPP-5ba936d5,"Schneider, Rasmussen and Foster",CMP-233,Closed Lost,287336.07,2020-12-30,2021-02-04,HCBG,NA
OPP-200492a1,"Davis, Taylor and Berry",CMP-233,Negotiation,201062.47,2020-12-30,,HCBG,NA
OPP-2ff5b2dd,"Hutchinson, Calderon and Brown",CMP-233,Closed Lost,152637.85,2020-12-24,2021-01-18,HCBG,NA
OPP-2f51e56f,Rodriguez-Taylor,CMP-233,Closed Won,203406.07,2020-12-31,2021-02-03,HCBG,NA
OPP-f5f195b5,Carpenter LLC,CMP-233,Closed Lost,225988.0,2020-12-20,2021-01-17,HCBG,NA
OPP-7dc91d50,Smith-Freeman,CMP-152,Closed Won,316237.09,2024-09-08,2024-10-17,HCBG,LATAM
OPP-c1b94642,Powell-Jones,CMP-158,Closed Won,203580.2,2022-05-22,2022-06-12,TEBG,EMEA
OPP-201c4fb8,Vasquez-Ramirez,CMP-158,Closed Won,183355.65,2022-05-21,2022-06-18,TEBG,EMEA
OPP-346df1ba,"Mccoy, Norris and Reeves",CMP-115,Closed Won,201781.94,2020-12-03,2020-12-19,CBG,NA
OPP-7fc77fd3,Miller-Parker,CMP-115,Closed Won,324967.94,2020-12-14,2021-01-03,CBG,NA
OPP-1c207fcf,Gibson Group,CMP-115,Closed Lost,457872.59,2020-12-04,2020-12-29,CBG,NA
OPP-923a8499,Silva-Dean,CMP-115,Closed Won,293594.1,2020-12-11,2020-12-29,CBG,NA
OPP-8e318d83,"Park, Holt and Kaiser",CMP-115,Closed Won,311600.69,2020-12-03,2020-12-19,CBG,NA
OPP-9bdbca5e,Kane-Lee,CMP-115,Closed Won,241830.25,2020-12-08,2020-12-29,CBG,NA
OPP-37b5591e,"Ortiz, Evans and Lee",CMP-115,Closed Lost,238644.69,2020-12-11,2021-01-08,CBG,NA
OPP-5ba750f2,Terrell Group,CMP-115,Closed Won,253808.89,2020-12-10,2020-12-24,CBG,NA
OPP-231ae388,Lee-Perez,CMP-115,Closed Won,268433.24,2020-12-06,2021-01-03,CBG,NA
OPP-3d01377c,"Smith, Luna and Smith",CMP-115,Closed Won,278859.24,2020-12-09,2020-12-31,CBG,NA
OPP-a8cb6656,Butler LLC,CMP-115,Closed Won,362605.08,2020-12-09,2020-12-23,CBG,NA
OPP-948c7183,Fuller Inc,CMP-115,Closed Won,235435.98,2020-12-08,2021-01-05,CBG,NA
OPP-86869f5c,Cook LLC,CMP-115,Closed Lost,250272.99,2020-12-03,2020-12-23,CBG,NA
OPP-6faa1710,"Thornton, Ramirez and Michael",CMP-115,Closed Won,312747.25,2020-12-06,2020-12-20,CBG,NA
OPP-a6148099,"Mann, Waters and Velasquez",CMP-115,Closed Won,219513.42,2020-12-09,2020-12-29,CBG,NA
OPP-9b8c6dd8,Flores-Williams,CMP-115,Negotiation,308112.24,2020-12-06,,CBG,NA
OPP-4139bbfc,"Marquez, Gibson and Smith",CMP-167,Closed Won,305206.91,2023-11-11,2023-12-06,HCBG,LATAM
OPP-9a575a80,Watts PLC,CMP-167,Closed Won,196978.79,2023-11-11,2023-11-29,HCBG,LATAM
OPP-4ed17cd3,James-Moore,CMP-167,Closed Won,314201.88,2023-11-22,2023-12-22,HCBG,LATAM
OPP-91ff6eaa,"Lopez, Campbell and Grant",CMP-167,Closed Won,264924.69,2023-11-21,2023-12-07,HCBG,LATAM
OPP-a548dc67,Lutz Ltd,CMP-167,Closed Won,265815.89,2023-11-21,2023-12-25,HCBG,LATAM
OPP-49c651ad,Potts-Wallace,CMP-167,Closed Won,328891.42,2023-11-17,2023-12-09,HCBG,LATAM
OPP-6afec7de,Hudson-Robinson,CMP-167,Closed Won,288702.75,2023-11-11,2023-12-14,HCBG,LATAM
OPP-aba939f8,Bowman-Hunt,CMP-167,Closed Won,317187.18,2023-11-19,2023-12-21,HCBG,LATAM
OPP-e6ed3069,Castro-Barron,CMP-167,Negotiation,188107.2,2023-11-12,,HCBG,LATAM
OPP-8bf5b9df,Holmes PLC,CMP-167,Negotiation,341792.07,2023-11-14,,HCBG,LATAM
OPP-e5362cc2,Tanner Inc,CMP-111,Closed Lost,133220.02,2023-04-11,2023-06-03,CBG,APAC
OPP-537594dc,Ortega PLC,CMP-174,Closed Won,222678.36,2024-07-09,2024-08-04,CBG,NA
OPP-6c71c25a,Livingston PLC,CMP-174,Negotiation,155545.64,2024-07-08,,CBG,NA
OPP-03ccda5b,Walsh-Garza,CMP-174,Closed Lost,148191.33,2024-07-18,2024-08-08,CBG,NA
OPP-a5708606,"Bautista, May and Hardin",CMP-174,Closed Lost,145314.93,2024-07-10,2024-08-11,CBG,NA
OPP-178b7900,Rose and Sons,CMP-174,Closed Lost,220753.59,2024-07-10,2024-07-31,CBG,NA
OPP-881c419b,Wolfe Inc,CMP-174,Closed Won,160421.81,2024-07-17,2024-08-15,CBG,NA
OPP-0cf52e76,"Cohen, Lee and Rose",CMP-131,Negotiation,241884.87,2022-02-04,,CBG,NA
OPP-34261533,Hughes Group,CMP-131,Closed Won,179756.83,2022-02-10,2022-03-09,CBG,NA
OPP-a733c3da,Marsh-Morgan,CMP-138,Closed Lost,145361.27,2023-01-21,2023-02-25,SIBG,APAC
OPP-b4af9db7,Harris Ltd,CMP-138,Negotiation,207844.55,2023-01-21,,SIBG,APAC
